run_id,task_id,arm,model,tool_version,site,start_url,success,failure_category,wall_clock_s,reset_s,setup_s,agent_s,model_turns,actions_or_tool_calls,input_tokens,output_tokens,cached_tokens,caching,est_cost_usd,cost_estimated,retries,retry_wait_ms,budget_exhausted,temperature,perturbation_id,spec_shape,rescored,source,timestamp
react-auth-boundary_wm-stagehand-v4-gemini_942db9fa-b0a6-4dcf-8df0-590cf7429de8,react-auth-boundary,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,bulletproof-react,http://127.0.0.1:3216,true,,11.472,1.828,0.683,8.960,3,6,2128,569,0,provider-managed,0.00372975,,0,0,false,default,none,none,,,2026-08-18T10:40:24.777Z
react-auth-boundary_wm-stagehand-v4-gemini_315e5e6f-18d9-41aa-8f08-929f6014e6f3,react-auth-boundary,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,bulletproof-react,http://127.0.0.1:3216,true,,11.001,1.785,0.683,8.533,3,6,2120,531,0,provider-managed,0.00358125,,0,0,false,default,none,none,,,2026-08-18T10:40:35.806Z
directory-search_wm-stagehand-v4-gemini_6e35297d-aed9-41b1-bd88-61e5a1fac129,directory-search,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,directory-9d8,http://127.0.0.1:3217,true,,20.394,7.686,1.437,11.271,3,7,2536,341,0,provider-managed,0.00318075,,0,0,false,default,none,none,,,2026-08-18T10:42:06.384Z
directory-search_wm-stagehand-v4-gemini_dfef24ca-8c32-475b-a03e-ae049d363e9d,directory-search,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,directory-9d8,http://127.0.0.1:3217,true,,16.783,8.547,0.769,7.467,3,6,2501,351,0,provider-managed,0.003192,,0,0,false,default,none,none,,,2026-08-18T10:42:23.209Z
directory-search_wm-stagehand-v4-gemini_045c531f-17cb-411f-9114-7f9d026e1454,directory-search,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,directory-9d8,http://127.0.0.1:3217,true,,20.437,6.734,0.767,12.936,4,8,3939,378,0,provider-managed,0.00437175,,0,0,false,default,none,none,,,2026-08-18T10:42:43.686Z
directory-filter_wm-stagehand-v4-gemini_e69ae015-f8f3-408b-915e-69ba627f0014,directory-filter,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,directory-9d8,http://127.0.0.1:3217,true,,15.004,7.001,0.735,7.268,3,6,3224,513,0,provider-managed,0.00434175,,0,0,false,default,none,none,,,2026-08-18T10:42:58.730Z
directory-filter_wm-stagehand-v4-gemini_880bb1e7-e5b8-49a4-b9db-628ceae0aa0e,directory-filter,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,directory-9d8,http://127.0.0.1:3217,true,,14.968,6.117,0.822,8.029,3,7,3357,627,0,provider-managed,0.004869,,0,0,false,default,none,none,,,2026-08-18T10:43:13.741Z
directory-filter_wm-stagehand-v4-gemini_4151f6ef-4b38-491f-99b3-1a115b5dffcc,directory-filter,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,directory-9d8,http://127.0.0.1:3217,true,,13.871,6.172,0.771,6.928,3,6,2955,390,0,provider-managed,0.00367875,,0,0,false,default,none,none,,,2026-08-18T10:43:27.653Z
directory-detail_wm-stagehand-v4-gemini_01ca73d9-c079-4426-9d0d-fe11e2a9bc13,directory-detail,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,directory-9d8,http://127.0.0.1:3217,true,,14.483,6.207,0.766,7.511,3,6,2450,415,0,provider-managed,0.00339375,,0,0,false,default,none,none,,,2026-08-18T10:43:42.177Z
directory-detail_wm-stagehand-v4-gemini_a9128278-97c9-4156-92b8-f357bee6d421,directory-detail,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,directory-9d8,http://127.0.0.1:3217,true,,14.156,6.291,0.759,7.106,3,6,2530,380,0,provider-managed,0.0033225,,0,0,false,default,none,none,,,2026-08-18T10:43:56.376Z
directory-detail_wm-stagehand-v4-gemini_2fd7761c-c8c1-4a6a-a45c-9f86da6f4007,directory-detail,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,directory-9d8,http://127.0.0.1:3217,true,,14.334,6.088,0.772,7.474,3,6,2645,493,0,provider-managed,0.0038325,,0,0,false,default,none,none,,,2026-08-18T10:44:10.751Z
md-1_wm-stagehand-v4-gemini_f1748c07-5a4d-4f28-8242-8e21401c8bd7,md-1,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,32.471,22.551,2.659,7.261,3,7,5684,325,0,provider-managed,0.00548175,,0,0,false,default,none,none,,,2026-08-18T10:47:54.551Z
md-1_wm-stagehand-v4-gemini_69f7e3a6-0028-473f-9e21-1fe1ebbcdb12,md-1,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,33.466,21.247,2.541,9.678,4,9,8552,440,0,provider-managed,0.008064,,0,0,false,default,none,none,,,2026-08-18T10:48:28.068Z
md-1_wm-stagehand-v4-gemini_c9af20d4-485c-4fa3-ab01-d2095db68eda,md-1,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,31.081,21.489,2.561,7.031,3,7,5685,383,0,provider-managed,0.0057,,0,0,false,default,none,none,,,2026-08-18T10:48:59.201Z
md-2_wm-stagehand-v4-gemini_19c5ced2-3b8f-4bb1-9ca4-ee7377208ea8,md-2,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,32.456,21.314,2.555,8.586,4,9,4592,398,0,provider-managed,0.0049365,,0,0,false,default,none,none,,,2026-08-18T10:49:31.706Z
md-2_wm-stagehand-v4-gemini_a6b41faf-fe51-4e49-a0e9-a9ee6da2f826,md-2,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,31.107,21.465,2.570,7.071,3,7,2931,354,0,provider-managed,0.00352575,,0,0,false,default,none,none,,,2026-08-18T10:50:02.864Z
md-2_wm-stagehand-v4-gemini_21956cfd-cf83-4ef7-bf16-7b84b1f30384,md-2,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,30.873,21.473,2.501,6.900,3,7,2987,404,0,provider-managed,0.00375525,,0,0,false,default,none,none,,,2026-08-18T10:50:33.797Z
md-3_wm-stagehand-v4-gemini_37b928ce-1622-42bb-b898-80461fcea8fc,md-3,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,34.785,22.483,2.522,9.780,4,9,4051,441,0,provider-managed,0.004692,,0,0,false,default,none,none,,,2026-08-18T10:51:08.632Z
md-3_wm-stagehand-v4-gemini_e6e93ee3-75b8-44c9-b9f4-e34e252ab833,md-3,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,28.836,21.320,2.524,4.992,2,5,1632,298,0,provider-managed,0.0023415,,0,0,false,default,none,none,,,2026-08-18T10:51:37.516Z
md-3_wm-stagehand-v4-gemini_72a590dd-4800-44c9-bc52-645241651414,md-3,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,31.943,22.277,2.613,7.053,3,7,2875,453,0,provider-managed,0.003855,,0,0,false,default,none,none,,,2026-08-18T10:52:09.514Z
md-9_wm-stagehand-v4-gemini_9b4f9b78-0544-47e9-9322-874f2357d260,md-9,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,false,harness-agent: Stagehand initialization timed out after 60000ms,26.800,26.800,0.000,0.000,0,0,0,0,0,unsupported,0,,0,0,false,default,none,none,,,2026-08-18T10:55:03.266Z
md-9_wm-stagehand-v4-gemini_48fde2e0-0d0e-4774-a825-735fa8b4a99f,md-9,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,36.702,28.089,2.547,6.067,3,7,3994,254,0,provider-managed,0.003948,,0,0,false,default,none,none,,,2026-08-18T10:55:40.154Z
md-9_wm-stagehand-v4-gemini_87bab542-f630-4c9e-999a-211980698b7f,md-9,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,130.439,121.396,2.440,6.603,3,7,2883,257,0,provider-managed,0.003126,,0,0,false,default,none,none,,,2026-08-18T10:57:50.642Z
md-4_wm-stagehand-v4-gemini_2886915c-f069-4ce7-9305-af0db8d66da0,md-4,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,84.533,21.296,2.482,60.756,3,6,3424,241,0,provider-managed,0.00347175,,0,0,false,default,none,none,,,2026-08-18T10:59:15.229Z
md-4_wm-stagehand-v4-gemini_ffee4971-2a68-44b9-80e1-331923b8a73d,md-4,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,33.867,24.919,2.602,6.345,3,7,3532,301,0,provider-managed,0.00377775,,0,0,false,default,none,none,,,2026-08-18T10:59:49.144Z
md-4_wm-stagehand-v4-gemini_be45abe2-db86-4fc0-b6fd-0eea4a67f529,md-4,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,31.401,22.433,2.532,6.437,3,7,3454,266,0,provider-managed,0.003588,,0,0,false,default,none,none,,,2026-08-18T11:00:20.596Z
md-6_wm-stagehand-v4-gemini_d6f9de26-f2fc-44da-9e0b-85c5baf2afb3,md-6,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,29.618,22.580,2.522,4.515,2,5,1535,219,0,provider-managed,0.0019725,,0,0,false,default,none,none,,,2026-08-18T11:00:50.266Z
md-6_wm-stagehand-v4-gemini_c98819d4-f089-48b4-8892-76230685dc1f,md-6,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,28.730,22.351,2.570,3.809,2,5,1536,198,0,provider-managed,0.0018945,,0,0,false,default,none,none,,,2026-08-18T11:01:19.043Z
md-6_wm-stagehand-v4-gemini_3be27eca-f9fb-4db7-8a09-5f0878cd68d5,md-6,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,28.787,22.628,2.514,3.645,2,5,1548,190,0,provider-managed,0.0018735,,0,0,false,default,none,none,,,2026-08-18T11:01:47.873Z
md-5_wm-stagehand-v4-gemini_fc8d8d86-900b-4d46-b6f0-d4b1391c5d69,md-5,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,31.932,22.780,2.522,6.630,3,8,4093,380,0,provider-managed,0.00449475,,0,0,false,default,none,none,,,2026-08-18T11:02:20.498Z
md-5_wm-stagehand-v4-gemini_3d4f0adc-f326-4572-8cb0-25c79e96c5d1,md-5,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,32.860,22.704,2.597,7.559,3,8,4113,426,0,provider-managed,0.00468225,,0,0,false,default,none,none,,,2026-08-18T11:02:53.660Z
md-5_wm-stagehand-v4-gemini_83aeea36-0972-4ffa-a904-23cdd47f8761,md-5,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,32.533,22.748,2.536,7.250,3,8,4020,328,0,provider-managed,0.004245,,0,0,false,default,none,none,,,2026-08-18T11:03:26.460Z
md-7_wm-stagehand-v4-gemini_a64b0234-7ffa-4131-9811-fd92eef31afa,md-7,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,39.645,22.740,2.682,14.224,6,14,11034,668,0,provider-managed,0.0107805,,0,0,false,default,none,none,,,2026-08-18T11:04:06.160Z
md-7_wm-stagehand-v4-gemini_db9e995e-408b-41c4-ac41-3e5d1c0f5312,md-7,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,38.758,22.972,2.636,13.149,6,14,10724,538,0,provider-managed,0.0100605,,0,0,false,default,none,none,,,2026-08-18T11:04:44.973Z
md-7_wm-stagehand-v4-gemini_e992090c-1803-441b-b724-bab1ef2dc96a,md-7,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,true,,38.611,23.286,2.518,12.807,6,14,10686,484,0,provider-managed,0.0098295,,0,0,false,default,none,none,,,2026-08-18T11:05:23.638Z
md-8_wm-stagehand-v4-gemini_883c296a-b93c-496c-8a8d-a722304047bb,md-8,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,false,"predicate failed: {""contains"":{""orders"":1}}",45.888,22.789,2.544,20.554,6,15,12533,1689,0,provider-managed,0.0157335,,0,0,false,default,none,none,,,2026-08-18T11:06:09.817Z
md-8_wm-stagehand-v4-gemini_ae9814f0-d2ef-4a12-81d5-65c0ef1e6ea4,md-8,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,false,"predicate failed: {""contains"":{""orders"":1}}",44.496,22.979,2.347,19.170,6,15,12621,1768,0,provider-managed,0.01609575,,0,0,false,default,none,none,,,2026-08-18T11:06:54.604Z
md-8_wm-stagehand-v4-gemini_05660393-d241-47ba-911c-2d03da200c96,md-8,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,nextjs-starter-medusa,http://127.0.0.1:3218,false,"predicate failed: {""contains"":{""orders"":1}}",41.475,23.133,2.362,15.980,5,13,9041,1355,0,provider-managed,0.011862,,0,0,false,default,none,none,,,2026-08-18T11:07:36.379Z
ea-1_wm-stagehand-v4-gemini_9619b501-8673-4160-9b77-88e87c5794b1,ea-1,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,33.630,24.987,2.215,6.427,3,6,5300,356,0,provider-managed,0.00531,,0,0,false,default,none,none,,,2026-08-18T11:08:56.143Z
ea-1_wm-stagehand-v4-gemini_b2691eda-8290-4517-bd95-3d81fd74982d,ea-1,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,33.357,24.872,1.209,7.276,3,6,5319,403,0,provider-managed,0.0055005,,0,0,false,default,none,none,,,2026-08-18T11:09:29.543Z
ea-1_wm-stagehand-v4-gemini_e41fcc85-6424-427a-96ec-7715610f3c8d,ea-1,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,34.487,26.351,1.242,6.894,3,6,5192,450,0,provider-managed,0.0055815,,0,0,false,default,none,none,,,2026-08-18T11:10:04.074Z
ea-2_wm-stagehand-v4-gemini_84ae9c47-4675-4322-a276-f7b204b372ad,ea-2,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,31.482,24.238,1.335,5.909,3,6,5452,317,0,provider-managed,0.00527775,,0,0,false,default,none,none,,,2026-08-18T11:10:35.583Z
ea-2_wm-stagehand-v4-gemini_96275d55-5897-464b-8bbf-ff5bd51eb3eb,ea-2,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,32.420,24.786,1.298,6.335,3,6,5625,425,0,provider-managed,0.0058125,,0,0,false,default,none,none,,,2026-08-18T11:11:08.044Z
ea-2_wm-stagehand-v4-gemini_42546cbc-4e68-4c8f-8f99-a8630623713c,ea-2,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,33.813,25.284,2.200,6.328,3,6,5513,348,0,provider-managed,0.00543975,,0,0,false,default,none,none,,,2026-08-18T11:11:41.906Z
ea-3_wm-stagehand-v4-gemini_eb6b7b9b-d4df-4e3e-bb74-efe00c711d8b,ea-3,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,31.791,25.605,2.138,4.048,2,4,3047,208,0,provider-managed,0.00306525,,0,0,false,default,none,none,,,2026-08-18T11:12:13.744Z
ea-3_wm-stagehand-v4-gemini_b7fb1ef3-cda4-4e8c-b765-fa2a6f89fb81,ea-3,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,34.468,26.066,2.201,6.201,2,4,3071,253,0,provider-managed,0.003252,,0,0,false,default,none,none,,,2026-08-18T11:12:48.256Z
ea-3_wm-stagehand-v4-gemini_5012ace3-abc7-4c3f-9c3f-628a8c086f31,ea-3,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,31.455,25.139,1.314,5.002,2,4,3111,271,0,provider-managed,0.0033495,,0,0,false,default,none,none,,,2026-08-18T11:13:19.738Z
ea-4_wm-stagehand-v4-gemini_e3699123-5fbc-4fab-9795-a85abccc5c5a,ea-4,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,31.106,25.413,1.309,4.384,2,4,3075,199,0,provider-managed,0.0030525,,0,0,false,default,none,none,,,2026-08-18T11:13:50.888Z
ea-4_wm-stagehand-v4-gemini_b41dcdfe-f94d-4c49-ab0d-3cdb58051000,ea-4,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,30.388,24.778,1.215,4.395,2,4,3134,236,0,provider-managed,0.0032355,,0,0,false,default,none,none,,,2026-08-18T11:14:21.318Z
ea-4_wm-stagehand-v4-gemini_780a68ac-0108-4d8a-85aa-aa73990a8440,ea-4,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,30.296,25.052,1.325,3.920,2,4,3087,185,0,provider-managed,0.003009,,0,0,false,default,none,none,,,2026-08-18T11:14:51.642Z
ea-5_wm-stagehand-v4-gemini_a55fb505-e807-4b25-9744-e5c3b5c4c6ac,ea-5,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,32.520,24.868,1.297,6.355,3,6,5111,323,0,provider-managed,0.0050445,,0,0,false,default,none,none,,,2026-08-18T11:15:24.205Z
ea-5_wm-stagehand-v4-gemini_2102615a-6dc0-457d-b63a-75af3968c5f8,ea-5,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,31.502,24.348,1.210,5.944,3,6,5027,253,0,provider-managed,0.004719,,0,0,false,default,none,none,,,2026-08-18T11:15:55.750Z
ea-5_wm-stagehand-v4-gemini_a934a3a7-eff8-420f-bb70-19988b74e8cf,ea-5,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,32.500,24.753,1.341,6.406,3,6,4987,246,0,provider-managed,0.00466275,,0,0,false,default,none,none,,,2026-08-18T11:16:28.278Z
ea-6_wm-stagehand-v4-gemini_7a3f5476-083c-4aee-bcd1-0c09261aead5,ea-6,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,36.132,24.380,1.258,10.494,4,8,12204,619,0,provider-managed,0.01147425,,0,0,false,default,none,none,,,2026-08-18T11:17:04.798Z
ea-6_wm-stagehand-v4-gemini_02b8e5f2-6a0d-482a-844d-edf9b46fd191,ea-6,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,36.162,25.489,1.265,9.407,4,8,12275,604,0,provider-managed,0.01147125,,0,0,false,default,none,none,,,2026-08-18T11:17:41.332Z
ea-6_wm-stagehand-v4-gemini_b8679cdc-31ce-45a7-929d-3190cfc76343,ea-6,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,38.984,27.487,1.343,10.153,4,8,12230,700,0,provider-managed,0.0117975,,0,0,false,default,none,none,,,2026-08-18T11:18:20.684Z
ea-7_wm-stagehand-v4-gemini_f1f37f16-01ad-40b7-8d06-205444002dde,ea-7,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,38.407,25.401,1.236,11.769,5,11,16860,717,0,provider-managed,0.01533375,,0,0,false,default,none,none,,,2026-08-18T11:18:59.379Z
ea-7_wm-stagehand-v4-gemini_6272cabf-7f11-4774-84f9-e790ecd461fc,ea-7,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,38.352,24.883,1.305,12.164,5,11,17055,815,0,provider-managed,0.0158475,,0,0,false,default,none,none,,,2026-08-18T11:19:38.017Z
