run_id,task_id,arm,model,tool_version,site,start_url,success,failure_category,wall_clock_s,reset_s,setup_s,agent_s,model_turns,actions_or_tool_calls,input_tokens,output_tokens,cached_tokens,caching,est_cost_usd,cost_estimated,retries,retry_wait_ms,budget_exhausted,temperature,perturbation_id,spec_shape,rescored,source,timestamp
lh-6_cu-openai_65464a5e-a789-49ca-8fc8-2990113a3644,lh-6,cu-openai,gpt-5.6-sol,computer,learnhouse,http://127.0.0.1:3215,true,,49.689,28.194,3.026,18.469,4,11,5617,181,5601,provider-managed,0.0363155,,0,0,false,default,none,none,,2026-08-17-sol-full 300s timeout replacement,2026-08-17T19:50:54.571Z
lh-7_cu-openai_4e76d0fa-16b6-4542-8903-25e1ef909fdf,lh-7,cu-openai,gpt-5.6-sol,computer,learnhouse,http://127.0.0.1:3215,true,,56.452,23.335,3.108,30.009,6,19,15326,392,5578,provider-managed,0.091179,,0,0,false,default,none,none,,2026-08-17-sol-full 300s timeout replacement,2026-08-17T19:51:51.077Z
id-2_cu-openai_585780fe-7745-4e80-9994-0ef674a43591,id-2,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3215,true,,139.984,37.564,3.064,99.356,12,102,56354,2182,5672,provider-managed,0.350066,,0,0,false,default,none,none,,2026-08-17-sol-full 300s timeout replacement,2026-08-17T19:55:42.782Z
id-2_cu-openai_732faa0f-a748-4f46-b096-4f319b525326,id-2,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3215,true,,428.286,37.306,3.017,387.962,7,130,24222,1681,5642,provider-managed,0.174361,,1,2000,false,default,none,none,,2026-08-17-sol-full 300s timeout replacement,2026-08-17T20:02:51.138Z
id-3_cu-openai_9c39e96f-d9d0-402c-b29f-0a15b2277080,id-3,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3215,true,,67.057,37.591,3.045,26.421,6,15,15148,296,5567,provider-managed,0.0874035,,0,0,false,default,none,none,,2026-08-17-sol-full 300s timeout replacement,2026-08-17T20:03:58.268Z
id-4_cu-openai_5fad6f3f-cb74-4ad7-a944-388d7bc209a1,id-4,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3215,true,,125.796,36.890,2.987,85.918,7,132,23763,1818,5673,provider-managed,0.1761915,,0,0,false,default,none,none,,2026-08-17-sol-full 300s timeout replacement,2026-08-17T20:06:04.126Z
id-5_cu-openai_0427def5-b96a-471b-a42d-d59a0078db30,id-5,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3215,true,,61.313,37.131,2.917,21.265,5,13,10355,231,5574,provider-managed,0.061492,,0,0,false,default,none,none,,2026-08-17-sol-full 300s timeout replacement,2026-08-17T20:07:05.507Z
id-5_cu-openai_6e34d7fd-bc7a-4363-9baa-51dc1c300d25,id-5,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3215,true,,64.058,37.224,2.960,23.874,5,13,10351,230,5564,provider-managed,0.061437,,0,0,false,default,none,none,,2026-08-17-sol-full 300s timeout replacement,2026-08-17T20:08:09.629Z
id-8_cu-openai_6375b73d-0de2-470d-aacb-7c53a36f3965,id-8,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3215,false,"answer predicate failed: {""type"":""answer"",""contains"":[""250""]}",202.939,37.644,3.055,162.240,24,87,120699,2826,5560,provider-managed,0.691055,,0,0,true,default,none,none,,2026-08-17-sol-full 300s timeout replacement,2026-08-17T20:11:32.653Z
id-6_cu-openai_5dd44f94-c742-4c5d-a1d6-aa025b3ea1ff,id-6,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3215,false,"predicate failed: {""contains"":{""number"":2,""items"":{""name"":""Quarterly Retainer"",""price"":400}}}",385.431,37.170,2.977,345.284,30,364,200391,7890,5606,provider-managed,1.241458,,0,0,true,default,none,none,,2026-08-17-sol-full 300s timeout replacement,2026-08-17T20:17:58.625Z
id-6_cu-openai_bb8877f2-ced0-458e-acb4-bbeb4831946c,id-6,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3215,false,"predicate failed: {""contains"":{""number"":2,""items"":{""name"":""Quarterly Retainer"",""price"":400}}}",282.236,37.637,3.123,241.476,30,143,185923,5243,5630,provider-managed,1.08972,,0,0,true,default,none,none,,2026-08-17-sol-full 300s timeout replacement,2026-08-17T20:22:41.366Z
id-7_cu-openai_ee4644b4-d6dd-457b-935b-306d5f06e53d,id-7,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3215,false,"predicate failed: {""contains"":{""number"":1,""paymentStatus"":""partially""}}",236.100,37.885,3.007,195.208,27,93,155743,3586,5634,provider-managed,0.889112,,0,0,false,default,none,none,,2026-08-17-sol-full 300s timeout replacement,2026-08-17T20:26:37.902Z
hev-2_cu-openai_f1618eb0-a83d-4756-ab20-8cfd1fff36f6,hev-2,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3215,true,,36.335,25.418,3.793,7.124,2,3,3037,85,0,provider-managed,0.017735,,0,0,false,default,none,none,,2026-08-17-sol-full 300s timeout replacement,2026-08-17T20:29:51.922Z
hev-4_cu-openai_801e437f-0f5d-4954-92d7-17726a6a6d1e,hev-4,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3215,true,,40.921,25.658,3.863,11.400,3,5,4301,141,2137,provider-managed,0.0268035,,0,0,false,default,none,none,,2026-08-17-sol-full 300s timeout replacement,2026-08-17T20:30:32.908Z
hev-6_cu-openai_b3de97a8-5a6c-4501-bb0e-d11a3400ceb5,hev-6,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3215,true,,38.156,26.083,3.820,8.253,2,3,3155,195,0,provider-managed,0.021625,,0,0,false,default,none,none,,2026-08-17-sol-full 300s timeout replacement,2026-08-17T20:31:11.118Z
hev-8_cu-openai_c70536af-c533-4778-a1e2-b8b379902cc8,hev-8,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3215,false,"answer predicate failed: {""type"":""answer"",""matches"":""status[^.]{0,30}\\blive\\b|\\blive\\b[^.]{0,30}status""}",75.509,25.669,3.248,46.592,8,23,26240,774,5630,provider-managed,0.157235,,0,0,false,default,none,none,,2026-08-17-sol-full 300s timeout replacement,2026-08-17T20:32:26.683Z
