run_id,task_id,arm,model,tool_version,site,start_url,success,failure_category,wall_clock_s,reset_s,setup_s,agent_s,model_turns,actions_or_tool_calls,input_tokens,output_tokens,cached_tokens,cache_write_tokens,caching,est_cost_usd,cost_estimated,snapshot_source,stop_reason,refusal,truncated,effort,retries,retry_wait_ms,budget_exhausted,temperature,perturbation_id,spec_shape,rescored,source,timestamp
lh-5_cu-openai_e8c0732a-503c-45b9-9d0d-295bd10d56bc,lh-5,cu-openai,gpt-6-astra,computer,learnhouse,http://127.0.0.1:3215,true,,38.291,14.561,2.930,20.799,5,12,912,419,0,15813,provider-managed,0.2277325,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:07:06.239Z
lh-5_cu-openai_ea502afc-a8f8-406c-9e42-9395de5dfd0e,lh-5,cu-openai,gpt-6-astra,computer,learnhouse,http://127.0.0.1:3215,true,,34.807,14.461,2.930,17.416,6,13,915,182,0,19463,provider-managed,0.2615375,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:07:41.099Z
lh-6_cu-openai_465e810e-927b-428f-be32-adcf90f1f592,lh-6,cu-openai,gpt-6-astra,computer,learnhouse,http://127.0.0.1:3215,true,,32.480,14.395,2.913,15.172,5,12,915,131,0,14788,provider-managed,0.20055,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:08:13.634Z
lh-6_cu-openai_d2e14869-82eb-4d05-8c2a-4fc680863b00,lh-6,cu-openai,gpt-6-astra,computer,learnhouse,http://127.0.0.1:3215,true,,32.794,14.613,2.938,15.243,5,12,915,131,0,14788,provider-managed,0.20055,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:08:46.476Z
lh-6_cu-openai_16f393bc-885d-4fd4-ad66-4d0c86790fae,lh-6,cu-openai,gpt-6-astra,computer,learnhouse,http://127.0.0.1:3215,true,,33.272,14.451,2.961,15.859,5,12,915,127,0,14772,provider-managed,0.20015,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:09:19.800Z
lh-7_cu-openai_309def17-1ba3-464f-9d55-03e228037973,lh-7,cu-openai,gpt-6-astra,computer,learnhouse,http://127.0.0.1:3215,true,,43.589,14.487,2.916,26.187,8,21,941,319,0,29457,provider-managed,0.3935725,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:10:03.437Z
lh-7_cu-openai_381ec605-945f-4661-b8ea-67c4205964a4,lh-7,cu-openai,gpt-6-astra,computer,learnhouse,http://127.0.0.1:3215,true,,46.291,14.539,2.964,28.788,9,23,944,343,0,34378,provider-managed,0.456315,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:10:49.773Z
lh-7_cu-openai_f0419512-2f68-4163-a496-8af7461fb2bb,lh-7,cu-openai,gpt-6-astra,computer,learnhouse,http://127.0.0.1:3215,true,,44.686,14.755,2.946,26.985,9,23,944,346,0,34390,provider-managed,0.456615,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:11:34.509Z
lh-8_cu-openai_ce014de0-fe7d-4f55-b1cf-309d94ab44a0,lh-8,cu-openai,gpt-6-astra,computer,learnhouse,http://127.0.0.1:3215,true,,360.203,14.465,2.935,342.802,12,29,956,433,0,49445,provider-managed,0.6492725,,provider-response,,false,false,medium,1,2000,false,default,none,none,,,2026-09-05T23:17:34.779Z
lh-8_cu-openai_343b7583-2444-4aa3-b5f5-1b56ebf94434,lh-8,cu-openai,gpt-6-astra,computer,learnhouse,http://127.0.0.1:3215,true,,57.310,15.921,2.917,38.472,12,29,956,464,0,49701,provider-managed,0.6540225,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:18:32.141Z
lh-8_cu-openai_b762d443-bb38-4163-9e06-ee384d72e7b7,lh-8,cu-openai,gpt-6-astra,computer,learnhouse,http://127.0.0.1:3215,true,,71.921,15.928,2.971,53.022,16,37,968,549,0,70042,provider-managed,0.912655,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:19:44.129Z
hev-1_cu-openai_4241d0f9-aa05-4243-98f7-e815b804a473,hev-1,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,24.561,15.387,4.209,4.964,2,3,903,60,0,2128,provider-managed,0.03863,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:20:58.285Z
hev-1_cu-openai_e918fb35-fccd-4e5d-99d5-19b496a980a8,hev-1,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,25.836,15.755,4.207,5.874,2,3,903,80,0,2142,provider-managed,0.039805,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:21:24.182Z
hev-1_cu-openai_9196e75e-02ae-4b12-bf4d-25f647e2b4d7,hev-1,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,25.155,15.929,4.167,5.060,2,3,903,66,0,2126,provider-managed,0.038905,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:21:49.400Z
hev-2_cu-openai_84e12bc3-f316-41c2-ab13-abd73e01330d,hev-2,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,24.943,15.786,4.345,4.812,2,3,901,47,0,2125,provider-managed,0.0379225,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:22:14.411Z
hev-2_cu-openai_d38a3003-ad86-4e2e-b7ce-5c6d8c80fefe,hev-2,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,24.987,15.895,3.816,5.275,2,3,901,47,0,2125,provider-managed,0.0379225,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:22:39.463Z
hev-2_cu-openai_bc2d3056-1978-4cfd-b995-ae97d2838456,hev-2,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,327.435,15.841,3.831,307.763,2,3,901,45,0,2124,provider-managed,0.03781,,provider-response,,false,false,medium,1,2000,false,default,none,none,,,2026-09-05T23:28:06.960Z
hev-3_cu-openai_da858f45-f99c-4726-bdc4-fccf1335c787,hev-3,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,34.439,21.033,3.505,9.900,3,5,900,81,0,5486,provider-managed,0.081625,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:28:41.457Z
hev-3_cu-openai_64efb3ae-45bb-43af-b2d2-fb045535b902,hev-3,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,33.832,21.486,3.615,8.731,3,5,900,81,0,5487,provider-managed,0.0816375,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:29:15.344Z
hev-3_cu-openai_207d16ef-3023-4029-bb83-ea1be188b357,hev-3,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,33.415,21.864,3.509,8.042,3,5,900,81,0,5487,provider-managed,0.0816375,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:29:48.815Z
hev-4_cu-openai_c031f18b-e975-45b0-86b1-58bb91cd3336,hev-4,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,27.990,15.789,4.123,8.078,3,5,903,85,0,5500,provider-managed,0.08203,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:30:16.865Z
hev-4_cu-openai_edef43b0-95a1-4a6c-a72f-1812057e7c66,hev-4,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,33.327,21.200,3.554,8.573,3,5,903,81,0,5493,provider-managed,0.0817425,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:30:50.245Z
hev-4_cu-openai_e4122f08-1263-426f-b537-6aad131f2d2d,hev-4,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,28.407,15.442,4.129,8.835,3,5,903,98,0,5526,provider-managed,0.083005,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:31:18.715Z
hev-10_cu-openai_32f3ba63-573c-4430-95b3-d090ee6dc4bd,hev-10,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,31.683,15.591,4.272,11.820,4,7,911,118,0,10170,provider-managed,0.142135,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:31:50.459Z
hev-10_cu-openai_6a4184ba-3676-4a1e-ba29-271e0320838e,hev-10,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,37.591,22.892,3.536,11.163,4,7,911,123,0,10188,provider-managed,0.14261,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:32:28.121Z
hev-10_cu-openai_53376998-a80f-4cd2-9180-398fb9bebd01,hev-10,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,37.011,20.864,3.532,12.615,4,7,911,121,0,10179,provider-managed,0.1423975,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:33:05.189Z
hev-5_cu-openai_406a10f8-d633-4967-96bb-35d86ec4ae9c,hev-5,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,33.556,22.861,3.523,7.172,3,5,906,64,0,5498,provider-managed,0.080985,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:33:38.801Z
hev-5_cu-openai_272923aa-37ce-45b9-b258-da16c9c2f951,hev-5,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,32.989,21.389,3.616,7.984,3,5,906,61,0,5492,provider-managed,0.08076,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:34:11.848Z
hev-5_cu-openai_dd951c5d-54cb-466e-8be5-73deedaeb524,hev-5,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,32.227,21.099,3.550,7.577,3,5,906,65,0,5500,provider-managed,0.08106,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:34:44.136Z
hev-6_cu-openai_57821567-be8b-4fc3-a9d2-a90fa601dc8a,hev-6,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,28.339,15.651,4.305,8.382,3,5,925,102,0,5530,provider-managed,0.083475,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:35:12.540Z
hev-6_cu-openai_5077b451-28db-4837-90e2-75bb80118196,hev-6,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,33.524,21.591,3.515,8.418,3,5,925,102,0,5532,provider-managed,0.0835,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:35:46.122Z
hev-6_cu-openai_a8d5fff5-8d74-4445-949d-c381776c63c5,hev-6,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,33.328,21.173,3.535,8.620,3,5,925,89,0,5538,provider-managed,0.082925,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:36:19.506Z
hev-7_cu-openai_26f642fe-62e7-41a8-b5ed-d9c1ccbab273,hev-7,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,61.560,21.874,3.503,36.183,9,37,942,560,0,34712,provider-managed,0.47132,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:37:21.363Z
hev-7_cu-openai_6b2d0aa5-1288-400f-a43b-5861b722cea8,hev-7,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,64.698,22.521,3.533,38.644,9,37,942,571,0,34909,provider-managed,0.4743325,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:38:26.337Z
hev-7_cu-openai_23cf0a46-62c5-4276-99e0-52c6ee823a55,hev-7,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,65.220,22.925,3.586,38.709,9,37,942,559,0,34705,provider-managed,0.4711825,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:39:31.833Z
hev-8_cu-openai_cf647f71-a3c7-4734-96e8-7237e9a1a5a1,hev-8,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,42.295,21.470,3.172,17.653,5,13,932,239,0,14978,provider-managed,0.208495,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:40:14.185Z
hev-8_cu-openai_c69aa573-7719-419c-a577-1ac78f3cc0a6,hev-8,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,44.065,21.579,3.148,19.338,5,13,932,268,0,15102,provider-managed,0.211495,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:40:58.310Z
hev-8_cu-openai_068d0ad6-19ee-4cf7-aa0b-e9dcae66cd4f,hev-8,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,43.544,22.779,3.137,17.628,5,13,932,241,0,15002,provider-managed,0.208895,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:41:41.911Z
hev-9_cu-openai_7719587f-58ab-4a38-a40c-974ab80a23c9,hev-9,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,155.441,22.237,3.545,129.659,32,79,1030,1788,0,166331,provider-managed,2.1788375,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:44:17.661Z
hev-9_cu-openai_4404cb37-a89c-40e7-abaf-654a2987d200,hev-9,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,147.488,21.690,3.527,122.271,31,73,1027,1588,0,159799,provider-managed,2.0871575,,provider-response,,false,false,medium,0,0,false,default,none,none,,,2026-09-05T23:46:45.469Z
hev-9_cu-openai_5a9e59d8-fb5e-42a4-8e1a-eeadc551bf52,hev-9,cu-openai,gpt-6-astra,computer,hi-events,http://127.0.0.1:3216,true,,164.994,21.816,3.510,139.668,35,88,1039,1733,0,184549,provider-managed,2.4039025,,provider-response,,false,false,medium,0,0,true,default,none,none,,,2026-09-05T23:49:30.759Z
